staffy/EDwin,C,0.000000,0.800000,0.000000,False,0.358892,0.000000,0.000000,False,dormant
jamescarr/testdoubles-with-mockito,Java,0.000000,0.720000,0.000000,False,0.002972,0.000000,0.000000,False,dormant
jeffweiss/puppetlabs-nagios,Ruby,0.000000,0.933333,0.000000,False,0.093051,0.000000,0.000000,False,dormant
LouisStAmour/WhoseLine,Ruby,0.000000,0.209302,0.000000,False,0.233209,0.000000,0.000000,False,dormant
toddlucas/ocam,C#,40.000000,0.965517,0.000000,False,0.095335,0.000000,0.000000,True,dormant
sausheong/Utopia2,Ruby,40.000000,1.000000,0.000000,False,0.258824,0.000000,0.000000,True,dormant
kevinPatrickTyler/CPSC330GroupProject,Java,0.000000,1.000000,0.000000,False,0.260946,0.000000,0.000000,False,dormant
JWengert/jw-asteroids-454,C#,0.000000,0.857143,0.000000,False,0.237374,0.000000,0.000000,False,dormant
raywu/tourious_landing,Ruby,0.000000,0.290323,0.000000,False,0.457686,0.000000,0.000000,False,dormant
letronje/trysphinx,Ruby,0.000000,0.290323,0.000000,False,0.364883,0.000000,0.000000,False,dormant
bmish/ActivityMonitor,PHP,0.000000,0.800000,0.000000,False,0.006689,0.000000,0.000000,False,dormant
phpwax/wildfire.media.swf,PHP,0.000000,0.333333,0.000000,False,0.040000,0.000000,0.000000,False,dormant
jclem/ronin-grid,Ruby,20.000000,0.285714,0.000000,False,0.206226,0.000000,0.000000,True,dormant
akabhilash/hr_man,Ruby,0.000000,0.428571,0.000000,False,0.383648,0.000000,0.000000,False,dormant
mcollina/hello-git-2012,Ruby,0.000000,0.000000,0.000000,False,0.000000,0.000000,0.000000,False,dormant
drupal-rio/DrupalCamp-2012,PHP,20.000000,0.389892,0.000000,False,0.433402,0.000000,0.000000,True,dormant
zben/twitter_app,Ruby,0.000000,0.310345,0.000000,False,0.446809,0.000000,0.000000,False,dormant
nixeagle/nop,C++,20.000000,0.625000,0.000000,False,0.250652,0.000000,0.000000,True,dormant
